p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.41383192500343e-05	-0.264635917607011	0.286	0.436	0.146034699533604	4	CG10214
1.41570968865094e-05	-0.276451167945313	0.297	0.437	0.146228653740756	4	CG2972
1.42377118655733e-05	-0.350801071150016	0.401	0.544	0.147061325859507	4	aru
1.4328122384862e-05	-0.400563967485473	0.188	0.319	0.14799517611324	4	CG2061
1.47515734887851e-05	-0.390306692237086	0.536	0.635	0.152369002565662	4	babo
1.54469038248623e-05	-0.314795833523535	0.214	0.353	0.159551069607002	4	Fur1
1.57072647807696e-05	-0.304063847038421	0.302	0.431	0.162240337920569	4	CG4452
1.62912876757145e-05	-0.258001158348457	0.214	0.358	0.168272710402455	4	mre11
1.66828778828083e-05	-0.279916159096249	0.266	0.41	0.172317445651527	4	CG15456
1.67367544572983e-05	-0.263293285825078	0.177	0.316	0.172873936789435	4	AGBE
1.69724255386076e-05	-0.271252406874476	0.125	0.266	0.175308183388278	4	WRNexo
1.70908699709365e-05	-0.262255011101787	0.609	0.716	0.176531595929803	4	RpII33
1.71278408515112e-05	-0.277301451547281	0.26	0.403	0.17691346815526	4	CG11050
1.72342764448362e-05	-0.275166585099181	0.292	0.431	0.178012841398713	4	mrn
1.72784949854678e-05	-0.256539274592732	0.24	0.384	0.178469574704897	4	mip130
1.84860660592767e-05	-0.356009362152778	0.365	0.509	0.190942576326269	4	CG11030
2.0599798156379e-05	-0.32238671751453	0.531	0.609	0.212775315157239	4	M1BP
2.07581772228675e-05	-0.260614126078023	0.917	0.936	0.214411212534998	4	eIF3l
2.10913532509457e-05	-0.275839013468795	0.255	0.394	0.217852587729018	4	CG4036
2.17299941507537e-05	-0.297545292208018	0.318	0.453	0.224449109583135	4	tay
2.39355169667446e-05	-0.274928700025475	0.25	0.385	0.247229954749505	4	Rim2
2.43435338036922e-05	-0.250241734890349	0.625	0.726	0.251444360658337	4	mRpL27
2.51774909069656e-05	-0.399127104338446	0.448	0.549	0.260058303578047	4	mura
2.53657226954595e-05	-0.391998234310572	0.344	0.457	0.262002549721401	4	IntS3
2.59747357550153e-05	0.252550357774822	0.438	0.297	0.268293045613553	4	foxo
2.60098747487613e-05	-0.294440678017417	0.589	0.665	0.268655996279955	4	mRpS18A
2.63703789295957e-05	-0.285048490129483	0.38	0.511	0.272379643963794	4	CG6686
2.70372505132576e-05	-0.274843708123427	0.25	0.387	0.279267760551437	4	CG5938
2.78338585201284e-05	-0.277015370633394	0.354	0.492	0.287495924654406	4	CG32856
2.79123581328971e-05	-0.290720046910478	0.396	0.528	0.288306747154695	4	SMC5
2.82877245113003e-05	-0.556727084115387	0.76	0.807	0.292183906477221	4	CG5151
2.84904394642102e-05	-0.276196869117631	0.349	0.48	0.294277749225827	4	g
2.87904880132403e-05	-0.282128980011952	0.38	0.511	0.297376950688759	4	HisRS
2.90631718095019e-05	-0.463104920370222	0.594	0.641	0.300193501620345	4	CG30463
2.98247782287867e-05	-0.284349589210613	0.396	0.515	0.308060134325138	4	CycC
2.99647346654929e-05	-0.265565894535416	0.599	0.694	0.309505744359876	4	Acyp2
3.01959674535194e-05	-0.307514076533387	0.958	0.967	0.311894147827402	4	Ssb-c31a
3.03306617003344e-05	-0.295971574587106	0.365	0.491	0.313285404702754	4	Prp3
3.03511396319972e-05	-0.265537395448233	0.37	0.504	0.313496921258899	4	CG8892
3.08119260662343e-05	0.261288634363951	0.448	0.319	0.318256384338134	4	Mef2
3.13537854254838e-05	-0.253517967545419	0.234	0.37	0.323853249659822	4	Hexim
3.26773027833032e-05	-0.289373146971883	0.484	0.585	0.337523860448739	4	mRpL20
3.31483850957203e-05	-0.286239152412772	0.339	0.459	0.342389669653695	4	Odj
3.48537204365197e-05	-0.286908398413573	0.474	0.585	0.360004078388811	4	CG9107
3.55145346931579e-05	0.257790153430062	0.703	0.574	0.366829628845628	4	AGO2
3.62140178716379e-05	-0.288222737924627	0.479	0.575	0.374054590596148	4	Cks85A
3.62147245815451e-05	-0.944396380880616	0.464	0.544	0.374061890202779	4	roX2
3.64927774495784e-05	-0.252372216228655	0.312	0.457	0.376933898276696	4	CG5126
3.68687076482189e-05	-0.295178133334682	0.234	0.367	0.380816881298453	4	Met
3.93822521259196e-05	-0.283635468428975	0.391	0.521	0.406779282208623	4	CG10333
3.95346404351772e-05	-0.279547833068519	0.724	0.76	0.408353301054946	4	CG34449
4.00445940724859e-05	-0.256147614413522	0.198	0.331	0.413620612174706	4	CG43313
4.03266838450855e-05	-0.312746796147513	0.214	0.343	0.416534317435888	4	CG9636
4.14521443470414e-05	-0.280015325637414	0.167	0.294	0.428159198960591	4	CG4230
4.18124129849299e-05	-0.292452277866575	0.318	0.438	0.431880413721341	4	CG8079
4.32746861976085e-05	-0.293734217995706	0.344	0.473	0.446984233735098	4	CG14057
4.34169145607115e-05	-0.265111901068503	0.302	0.437	0.448453310497589	4	ssp
4.48196109599201e-05	-0.259468482236511	0.37	0.5	0.462941761605015	4	CG15440
4.5521072400466e-05	-0.295900931999166	0.526	0.637	0.470187156824414	4	Dd
4.69384824955484e-05	-0.254129855654022	0.891	0.918	0.48482758569652	4	SerRS
4.70498861610186e-05	-0.295248102327751	0.411	0.525	0.485978274157161	4	Spt5
4.75261959763787e-05	-0.335891127087389	0.156	0.282	0.490898078240016	4	CG14883
4.76137148358323e-05	-0.25259980941852	0.604	0.701	0.491802060539312	4	Prp19
4.93430276005394e-05	-1.92044563766892	0.177	0.276	0.509664132085971	4	peb
5.01401121791547e-05	-0.259736815733219	0.151	0.279	0.517897218698489	4	DNA-ligI
5.17048493295231e-05	-0.298242150162929	0.432	0.544	0.534059388724644	4	Nopp140
5.17567172770343e-05	0.369289705948683	0.391	0.269	0.534595132754488	4	CG12795
5.50897068477532e-05	-0.261490748087934	0.318	0.453	0.569021582030442	4	Uhg3
5.52072603698675e-05	-0.250990544587268	0.948	0.971	0.570235792360362	4	CCT8
6.01697444619872e-05	-0.306449650527217	0.323	0.439	0.621493290547866	4	Akt1
6.02932490130109e-05	-0.292814450918605	0.411	0.524	0.62276896905539	4	rept
6.32497901893534e-05	-0.46067058660243	0.38	0.491	0.653307082865832	4	hid
6.54837268894252e-05	-0.262078234150689	0.276	0.407	0.676381415040872	4	Smurf
6.57509461966904e-05	-0.278894911893957	0.531	0.621	0.679141523265615	4	PhKgamma
6.89996980131223e-05	-0.264189315658763	0.5	0.601	0.712697880777541	4	SdhA
6.91355537398275e-05	-0.270136114706563	0.589	0.65	0.714101134578678	4	Mkrn1
7.15780739381886e-05	-0.291129858477042	0.401	0.521	0.73932992570755	4	CG32772
7.1691242184965e-05	-0.286957723489094	0.375	0.484	0.740498840528504	4	Nedd4
7.93388914710495e-05	-0.261691624692828	0.807	0.866	0.819491410004471	4	Cisd2
7.95419525181945e-05	-0.387629034114249	0.219	0.336	0.821588827560431	4	RnrL
8.34188951197688e-05	-0.308601191373144	0.427	0.52	0.861633767692092	4	CG2021
8.43475387660113e-05	-0.250614813516914	0.188	0.309	0.871225727914131	4	Nf-YA
8.53322815711075e-05	-0.364306076169697	0.339	0.446	0.88139713634797	4	phol
8.79551460788333e-05	-0.255999065818477	0.443	0.548	0.90848870384827	4	Wdr82
8.82075222875192e-05	-0.269384747553914	0.719	0.797	0.911095497707786	4	alpha-Cat
8.84037051728861e-05	-0.277206757521896	0.656	0.721	0.91312187073074	4	sxc
9.21167417878828e-05	-0.271037122693692	0.474	0.588	0.951473825927042	4	Non3
9.51913993905023e-05	-0.274096778238304	0.365	0.477	0.983231964304498	4	CG12567
0.000100152370486531	-0.254867547722853	0.281	0.405	1	4	CG4332
0.000100391236445106	-0.306926176603035	0.385	0.489	1	4	Nf-YB
0.000103555964154082	-0.292696537114814	0.385	0.494	1	4	CG1737
0.000106007412037609	-0.273556449469309	0.49	0.595	1	4	CG16903
0.000108486919061351	-0.262151678236858	0.469	0.57	1	4	CG11180
0.000110386390379313	-0.258035111064447	0.307	0.432	1	4	Gas41
0.000110848874746238	-0.27378568559376	0.286	0.409	1	4	CG15107
0.00011320820947504	-0.294189938230405	0.401	0.505	1	4	Slip1
0.000114030155382139	-0.26267384269902	0.708	0.74	1	4	128up
0.000115474744572745	-0.252607601016371	0.286	0.408	1	4	Mfap1
0.00011582468719115	-0.273147417462528	0.552	0.666	1	4	Paip2
0.000124920000944001	-0.267507066604996	0.438	0.537	1	4	Dim1
0.00013077937607	-0.431635529450858	0.214	0.331	1	4	Claspin
0.000131042262388487	-0.295277153913437	0.526	0.59	1	4	CG6340
0.000135855504413294	-0.275052779211524	0.734	0.819	1	4	bif
0.000136731106813646	-0.276563013046308	0.526	0.595	1	4	mRpS11
0.000139036595471107	-0.284106629452395	0.526	0.613	1	4	l(2)gl
0.000146525184050364	-0.254826446876331	0.323	0.441	1	4	ADD1
0.00014900798065104	-0.298745395984205	0.969	0.981	1	4	Dlc90F
0.000150712618272067	-0.274481608594416	0.135	0.258	1	4	BthD
0.000151361870480288	-0.287485819085853	0.833	0.996	1	4	Tsp42Ee
0.000151450252107674	-0.285771879188287	0.406	0.502	1	4	MRG15
0.00015373112919106	-0.269696581958971	0.401	0.516	1	4	CG13901
0.000156519364435649	-0.267060687641569	0.401	0.514	1	4	CG4119
0.00015977824158359	-0.261278007549357	0.505	0.587	1	4	CG9853
0.000160476887140911	-0.263173714938792	0.495	0.599	1	4	Zyx
0.000167857500103728	-0.263142396031149	0.417	0.532	1	4	CG5694
0.000176305753983585	-0.272390796353074	0.354	0.469	1	4	CG3918
0.000189723709368895	-0.28824668088487	0.458	0.562	1	4	Pgi
0.000215407311553612	-0.257754637668865	0.49	0.584	1	4	udd
0.00022093780722709	-0.25058052722789	0.349	0.454	1	4	fs(2)ltoPP43
0.000229914816467244	-0.268934317828144	0.37	0.466	1	4	CG4603
0.000230726181421579	-0.271149224565685	0.401	0.502	1	4	UBL3
0.000248625761570797	-0.284518769161208	0.25	0.368	1	4	CG16711
0.000252581749698967	-0.284149217607286	0.354	0.453	1	4	Ak6
0.000255921590732696	-0.362060544591708	0.531	0.603	1	4	Mnt
0.00025817140859946	-0.354874071627412	0.422	0.513	1	4	Caf1-180
0.000262207626931032	-0.368938880231959	0.526	0.574	1	4	Snoo
0.000262275126991263	-0.265686690385937	0.344	0.446	1	4	pds5
0.000271357696551453	-0.324643303898898	0.333	0.439	1	4	CG13784
0.000284640278470922	-0.282319848071093	0.307	0.417	1	4	CycD
0.000302189007034977	-0.264351334305785	0.339	0.445	1	4	CG6227
0.000315459015466752	-0.283677511352596	0.339	0.44	1	4	Socs16D
0.000373313953523709	-0.528898641773862	0.323	0.387	1	4	brk
0.000386903996596002	-0.287214482797505	0.495	0.597	1	4	Pkc98E
0.000412300949516468	-0.252782437115921	0.391	0.48	1	4	CG15514
0.000434986259662332	-0.257128120475589	0.531	0.584	1	4	CDK2AP1
0.000435029052206457	-0.265658466117236	0.458	0.539	1	4	Rtf1
0.000474695802510679	-0.450307385024548	1	0.997	1	4	Hsromega
0.000486633511896051	-0.257806772794341	0.401	0.488	1	4	fidipidine
0.00055930035923888	-0.264901336506506	0.312	0.421	1	4	CG8142
0.000560242208380529	-0.25143098995118	0.406	0.495	1	4	CG7564
0.000575984725440162	-0.265549443911507	0.24	0.347	1	4	Asator
0.00064504297824624	-0.254565024875094	0.432	0.514	1	4	ssx
0.000676330419324379	-0.3775438818264	0.547	0.578	1	4	fbp
0.000794086823175198	-0.257552907594225	0.203	0.305	1	4	B4
0.000842609646381205	-0.333181099945622	0.693	0.71	1	4	msn
0.000888105392872867	-0.251547088212289	0.224	0.333	1	4	CG11200
0.00101673718842664	-0.271331740226741	0.438	0.516	1	4	Nup93-1
0.00103662193850615	-0.254524877736459	0.286	0.388	1	4	CG2931
0.00104799203310069	-0.259055829483475	0.286	0.381	1	4	RfC3
0.00105861646036439	-0.255561908088874	0.328	0.427	1	4	Mes4
0.00135202443039019	0.379093674757702	1	0.996	1	4	CG6770
0.0014063154790857	-0.303447285124508	0.328	0.403	1	4	RhoBTB
0.00149875908736669	-0.412660769088732	0.776	0.894	1	4	Chd64
0.00153142424462233	-0.262559713296266	0.505	0.585	1	4	CG8312
0.00156853085344238	-0.261219274264561	0.37	0.446	1	4	CG4951
0.00158382927848583	0.299595454625387	0.49	0.402	1	4	CG8177
0.0017087626439105	-0.25937636004681	0.719	0.773	1	4	shi
0.00175772483230065	-0.254752925540148	0.365	0.451	1	4	Fak
0.00188133667333395	-0.252228858954568	0.51	0.576	1	4	su(w[a])
0.00215552052089637	-0.364191043328324	0.953	0.991	1	4	Hsp26
0.0023416360490798	-0.262908812612499	0.849	0.85	1	4	l(3)L1231
0.00280838919589163	-0.256921800126165	0.312	0.403	1	4	csw
0.00310418523395475	-0.451548599194072	0.318	0.4	1	4	RnrS
0.00326795081160236	-0.260836850129548	0.536	0.584	1	4	CaMKI
0.00338369054240835	-0.775872326018682	0.719	0.696	1	4	RapGAP1
0.00363861856513028	-0.331944115353945	0.26	0.343	1	4	CG9752
0.00471338416248684	-0.811176964965056	0.552	0.539	1	4	cv-c
0.0058016914828832	-0.290082780136691	0.469	0.523	1	4	Ptpmeg2
0.00728847806593581	-0.28352943598965	0.401	0.469	1	4	CG10011
0.00819426590977136	-0.259748820634725	0.818	0.829	1	4	Gprk2
0	3.51372780110603	0.993	0.061	0	2	Dll
6.38477510604221e-212	3.00804527150726	0.692	0.058	6.594834207031e-208	2	ss
2.16202596555953e-196	1.99519740091356	0.908	0.15	2.23315661982644e-192	2	disco-r
1.37726707395232e-192	1.87314014324056	0.953	0.174	1.42257916068535e-188	2	disco
7.21384808458555e-129	1.23509807917547	0.617	0.079	7.45118368656841e-125	2	Sp1
5.26198411882407e-110	1.21942765559533	0.776	0.197	5.43510339633338e-106	2	bnb
6.34351560522913e-109	1.21285906086449	0.817	0.234	6.55221726864117e-105	2	zfh2
6.17037131530486e-108	1.31828625139182	0.4	0.033	6.37337653157839e-104	2	H15
1.6443265649864e-101	1.81183698595405	0.634	0.14	1.69842490897445e-97	2	Sb
5.34707885708346e-93	0.94000069154879	0.532	0.087	5.52299775148151e-89	2	E5
7.63777133501242e-89	1.32398805028823	0.956	0.501	7.88905401193433e-85	2	GstD9
7.72117323245475e-88	1.12480269361486	0.939	0.473	7.97519983180251e-84	2	GstD3
5.05204623100829e-85	0.838233268191551	0.254	0.012	5.21825855200846e-81	2	CG8172
3.08480723118533e-80	0.895549574578932	0.427	0.063	3.18629738909133e-76	2	fd96Cb
2.44029339705106e-79	1.01288732842604	0.434	0.069	2.52057904981404e-75	2	TfAP-2
4.68197386282508e-79	0.836389748279453	0.458	0.08	4.83601080291202e-75	2	haf
2.35764047303542e-75	0.836689671323004	1	0.967	2.43520684459829e-71	2	Jafrac1
7.14390493044874e-72	0.622110753537923	0.359	0.045	7.37893940266051e-68	2	unc-4
9.32998595850093e-71	1.14005768758234	0.729	0.246	9.63694249653561e-67	2	CG5758
1.31749076634635e-70	1.37470325797331	0.756	0.299	1.36083621255914e-66	2	CG12880
2.32959005163974e-69	0.922371684074796	0.451	0.087	2.40623356433869e-65	2	mid
2.40313651505595e-69	1.87086219177888	0.763	0.31	2.48219970640129e-65	2	Nep2
8.98120139290692e-68	0.809802330300134	1	0.993	9.27668291873355e-64	2	Gapdh2
1.86501615319013e-67	0.991711271278139	1	0.802	1.92637518463008e-63	2	pio
3.69369357116825e-65	0.733853198214983	0.498	0.117	3.81521608965968e-61	2	esg
4.59324657666655e-64	0.567193030994888	0.275	0.029	4.74436438903888e-60	2	CG43778
2.29255872996305e-63	0.855909287772159	0.508	0.122	2.36798391217884e-59	2	ems
5.35245143073703e-63	0.937403309004277	0.912	0.527	5.52854708280828e-59	2	GNBP3
2.99853018670735e-62	0.671874868193303	0.315	0.043	3.09718182985002e-58	2	mtg
5.26686391374483e-60	1.16165893699067	0.708	0.269	5.44014373650704e-56	2	twz
2.48831347530318e-58	1.23858208008193	0.753	0.334	2.57017898864066e-54	2	CG17549
6.77502520172273e-58	-2.22095708951952	0.244	0.703	6.99792353085941e-54	2	CG31997
1.15495996471918e-57	0.978372703733452	0.658	0.206	1.19295814755844e-53	2	salr
1.38704097301582e-56	0.934235432036617	0.353	0.065	1.43267462102804e-52	2	Wnt2
1.06042074678062e-55	0.649909205881495	0.373	0.072	1.0953085893497e-51	2	spirit
2.5127593565588e-55	0.728126142126342	0.651	0.228	2.59542913938958e-51	2	CG1607
4.49135226993786e-55	-1.89433260293691	0.115	0.618	4.63911775961881e-51	2	toy
1.05371059275607e-53	-3.53681446744631	0.342	0.749	1.08837767125775e-49	2	Mmp2
1.49281883010544e-52	0.626299095836219	0.285	0.041	1.54193256961591e-48	2	lbl
1.08810276019502e-51	0.828672323130105	0.942	0.559	1.12390134100543e-47	2	ovo
1.20799739224086e-50	0.721447583848872	1	0.947	1.24774050644558e-46	2	heph
1.84906597901036e-50	0.765425771497231	0.973	0.753	1.9099002497198e-46	2	ft
5.17382467255115e-50	0.52562422093713	0.268	0.039	5.34404350427808e-46	2	Pka-C3
5.56321228530803e-49	0.917601569694481	0.997	0.834	5.74624196949467e-45	2	nkd
1.27048919405155e-48	0.678897669768984	0.508	0.155	1.31228828853585e-44	2	CG4194
1.68917809340282e-48	0.66501153808445	0.993	0.833	1.74475205267577e-44	2	GstS1
2.54963997203133e-48	-2.3516220951886	0.292	0.718	2.63352312711116e-44	2	betaTub60D
6.11328296053582e-48	1.8806129217359	0.502	0.192	6.31440996993745e-44	2	eyg
2.12748298482793e-47	0.63760012018598	0.993	0.96	2.19747717502877e-43	2	RpS15Ab
4.54179488294974e-47	0.53214575103215	0.485	0.144	4.69121993459878e-43	2	CG9914
3.69391803990122e-46	0.727834047529311	0.756	0.388	3.81544794341397e-42	2	Pfk
6.32409626575588e-46	0.718307081095896	0.888	0.52	6.53215903289925e-42	2	CG42673
1.29313434855117e-45	0.551479944315628	0.593	0.207	1.3356784686185e-41	2	Dtg
4.65606729373393e-45	0.762561875589598	0.949	0.701	4.80925190769778e-41	2	bowl
1.4473787155528e-44	0.831572058371715	0.722	0.334	1.49499747529449e-40	2	CG8740
4.57631508960693e-44	1.07468422762679	0.397	0.115	4.726875856055e-40	2	CG9008
1.28940914532369e-43	0.715264269174829	0.946	0.751	1.33183070620484e-39	2	CG4455
1.88383418345747e-43	0.699261325405349	0.956	0.644	1.94581232809323e-39	2	d
2.25123587658507e-42	0.582866716537407	1	0.988	2.32530153692472e-38	2	br
2.47293001907283e-42	0.530342317338217	1	0.981	2.55428941670033e-38	2	Pgk
4.67083586991934e-42	0.734560888228029	0.963	0.818	4.82450637003969e-38	2	jigr1
6.33277604812964e-42	0.827447441731148	0.99	0.955	6.5411243801131e-38	2	scyl
9.54244015615917e-42	1.11547877550097	0.922	0.841	9.85638643729681e-38	2	hth
1.0240099906559e-41	0.81496689627717	0.492	0.165	1.05769991934848e-37	2	CG30195
1.14749628155106e-41	0.578822531414387	0.993	0.91	1.18524890921409e-37	2	CG5390
1.80153568801916e-41	0.563796542865061	1	0.967	1.86080621215499e-37	2	N
2.60097721245798e-41	0.648020799170106	1	0.922	2.68654936274785e-37	2	Inx2
3.55856529059603e-40	-1.69886932893928	0.075	0.485	3.67564208865664e-36	2	eya
1.09251037348973e-39	0.637106540433712	0.664	0.308	1.12845396477754e-35	2	CG17834
1.45397106098651e-39	0.571729898433674	0.397	0.112	1.50180670889296e-35	2	NT1
3.74902596659025e-39	0.368979614412702	1	1	3.87236892089106e-35	2	Hsc70-4
5.04828940583122e-39	-1.39168605580461	0.271	0.651	5.21437812728307e-35	2	rgn
1.258404417303e-38	1.09424969838062	0.864	0.555	1.29980592263227e-34	2	ImpE1
2.3371210834829e-38	0.359547373684928	1	1	2.41401236712949e-34	2	MRE16
3.31254279808602e-38	0.445885443828819	0.454	0.145	3.42152545614305e-34	2	Np
4.0151186992193e-38	0.628915077826327	1	0.835	4.14721610442361e-34	2	grh
6.70593769542602e-38	0.496368471744247	1	0.996	6.92656304560553e-34	2	CG1943
8.8952628842298e-38	0.933527847030089	0.807	0.508	9.18791703312096e-34	2	Tollo
1.02250668094196e-37	1.22187836588539	0.671	0.324	1.05614715074495e-33	2	hui
2.77967677509706e-37	1.16151494441148	0.786	0.473	2.87112814099775e-33	2	dpy
3.25793076893637e-37	-1.14897077165319	0.068	0.458	3.36511669123437e-33	2	CG9427
4.6325523771082e-37	0.589754174284792	0.719	0.323	4.78496335031506e-33	2	tyn
1.4657957539422e-36	0.549185064947516	0.702	0.319	1.5140204342469e-32	2	CG31121
1.9026486881344e-36	0.704378389195402	0.902	0.616	1.96524582997402e-32	2	CG11275
2.21245324543058e-36	0.607263424739555	0.953	0.707	2.28524295720525e-32	2	mav
4.00138330436289e-36	1.38018881046171	0.566	0.262	4.13302881507643e-32	2	CG31869
7.54751886977398e-36	0.838283850408006	0.658	0.3	7.79583224058954e-32	2	robo2
1.40633422853646e-35	0.433684990223291	0.454	0.157	1.45260262465531e-31	2	CG5704
3.38855734756049e-35	-0.858692034509401	1	1	3.50004088429523e-31	2	cib
4.35675560070091e-35	0.499577312762997	1	0.846	4.50009285996397e-31	2	zld
4.88003754683423e-35	0.545836485455105	0.739	0.366	5.04059078212507e-31	2	CG11069
6.23907369861044e-35	0.367829769412399	0.553	0.193	6.44433922329473e-31	2	salm
7.04449426512116e-35	0.546811244572047	1	0.952	7.27625812644364e-31	2	Tpi
7.83005788442012e-35	-1.00538403211531	0.868	0.943	8.08766678881755e-31	2	CG14715
2.23582623200763e-34	0.3616771768781	0.369	0.107	2.30938491504068e-30	2	ea
3.82964229765761e-34	-1.63891641964218	0.234	0.593	3.95563752925055e-30	2	chinmo
5.70799023820964e-34	0.595891403772177	0.888	0.553	5.89578311704674e-30	2	Gfat1
6.48204263245763e-34	0.568702483699362	0.769	0.395	6.69530183506549e-30	2	pot
9.7723431648001e-34	0.674136396791384	0.749	0.375	1.0093853254922e-29	2	CR43314
1.11107375830025e-33	0.557940514716219	0.942	0.797	1.14762808494833e-29	2	CG42748
1.16603674297239e-33	0.580981103965213	0.99	0.768	1.20439935181618e-29	2	CG10939
1.88967443936477e-33	0.387011538312155	1	0.994	1.95184472841988e-29	2	CG3887
4.14367170179375e-33	0.467997467467958	0.441	0.153	4.27999850078276e-29	2	CG10283
